"Plot Title: CT_20739336"
2091,03/06/20 06:18:30 PM,15.96,49308.1,32.2301
2092,03/06/20 06:18:40 PM,15.97,49306.0,32.2285
2093,03/06/20 06:18:50 PM,15.96,49308.1,32.2301
2094,03/06/20 06:19:00 PM,15.96,49343.7,32.2561
2095,03/06/20 06:19:10 PM,15.96,49357.0,32.2659
2096,03/06/20 06:19:20 PM,15.97,49306.0,32.2285
2097,03/06/20 06:19:30 PM,15.97,49319.2,32.2382
2098,03/06/20 06:19:40 PM,15.97,49332.6,32.2480
2099,03/06/20 06:19:50 PM,15.96,49357.0,32.2659
2100,03/06/20 06:20:00 PM,15.97,49345.9,32.2578
2101,03/06/20 06:20:10 PM,15.97,49292.7,32.2188
2102,03/06/20 06:20:20 PM,15.97,49354.7,32.2642
2103,03/06/20 06:20:30 PM,15.97,49306.0,32.2285
2104,03/06/20 06:20:40 PM,15.97,49345.9,32.2578
2105,03/06/20 06:20:50 PM,15.97,49381.5,32.2838
2106,03/06/20 06:21:00 PM,15.97,49332.6,32.2480
2107,03/06/20 06:21:10 PM,15.97,49345.9,32.2578
2108,03/06/20 06:21:20 PM,15.97,49292.7,32.2188
2109,03/06/20 06:21:30 PM,15.97,49341.5,32.2545
2110,03/06/20 06:21:40 PM,15.97,49319.2,32.2382
2111,03/06/20 06:21:50 PM,15.97,49279.4,32.2090
2112,03/06/20 06:22:00 PM,15.97,49292.7,32.2188
2113,03/06/20 06:22:10 PM,15.97,49354.7,32.2642
2114,03/06/20 06:22:20 PM,15.97,49306.0,32.2285
2115,03/06/20 06:22:30 PM,15.97,49319.2,32.2382
2116,03/06/20 06:22:40 PM,15.97,49306.0,32.2285
2117,03/06/20 06:22:50 PM,15.97,49354.7,32.2642
2118,03/06/20 06:23:00 PM,15.97,49292.7,32.2188
2119,03/06/20 06:23:10 PM,15.97,49368.1,32.2740
2120,03/06/20 06:23:20 PM,15.97,49292.7,32.2188
2121,03/06/20 06:23:30 PM,15.98,49294.9,32.2203
2122,03/06/20 06:23:40 PM,15.98,49294.9,32.2203
2123,03/06/20 06:23:50 PM,15.98,49281.6,32.2106
2124,03/06/20 06:24:00 PM,15.97,49341.5,32.2545
2125,03/06/20 06:24:10 PM,15.97,49306.0,32.2285
2126,03/06/20 06:24:20 PM,15.98,49330.4,32.2464
2127,03/06/20 06:24:30 PM,15.97,49319.2,32.2382
2128,03/06/20 06:24:40 PM,15.98,49308.1,32.2300
2129,03/06/20 06:24:50 PM,15.97,49292.7,32.2188
2130,03/06/20 06:25:00 PM,15.98,49330.4,32.2464
2131,03/06/20 06:25:10 PM,15.98,49268.3,32.2009
2132,03/06/20 06:25:20 PM,16.00,49286.0,32.2138
2133,03/06/20 06:25:30 PM,15.98,49343.6,32.2561
2134,03/06/20 06:25:40 PM,16.00,49348.2,32.2594
2135,03/06/20 06:25:50 PM,16.00,49321.5,32.2398
2136,03/06/20 06:26:00 PM,15.98,49281.6,32.2106
2137,03/06/20 06:26:10 PM,16.00,49321.5,32.2398
2138,03/06/20 06:26:20 PM,16.00,49334.8,32.2496
2139,03/06/20 06:26:30 PM,16.00,49294.9,32.2203
2140,03/06/20 06:26:40 PM,16.00,49286.0,32.2138
2141,03/06/20 06:26:50 PM,16.00,49321.5,32.2398
2142,03/06/20 06:27:00 PM,16.00,49294.9,32.2203
2143,03/06/20 06:27:10 PM,16.00,49281.6,32.2106
2144,03/06/20 06:27:20 PM,16.00,49334.8,32.2496
2145,03/06/20 06:27:30 PM,16.00,49308.2,32.2301
2146,03/06/20 06:27:40 PM,16.01,49283.8,32.2122
2147,03/06/20 06:27:50 PM,16.01,49310.4,32.2317
2148,03/06/20 06:28:00 PM,16.00,49281.6,32.2106
2149,03/06/20 06:28:10 PM,16.00,49268.3,32.2009
2150,03/06/20 06:28:20 PM,16.01,49310.4,32.2317
2151,03/06/20 06:28:30 PM,16.00,49281.6,32.2106
2152,03/06/20 06:28:40 PM,16.01,49283.8,32.2122
2153,03/06/20 06:28:50 PM,16.01,49283.8,32.2122
2154,03/06/20 06:29:00 PM,16.00,49294.9,32.2203
2155,03/06/20 06:29:10 PM,16.01,49297.2,32.2220
2156,03/06/20 06:29:20 PM,16.01,49244.0,32.1831
2157,03/06/20 06:29:30 PM,16.01,49319.3,32.2382
2158,03/06/20 06:29:40 PM,16.01,49283.8,32.2122
2159,03/06/20 06:29:50 PM,16.02,49308.2,32.2301
2160,03/06/20 06:30:00 PM,16.02,49299.3,32.2236
2161,03/06/20 06:30:10 PM,16.02,49272.7,32.2041
2162,03/06/20 06:30:20 PM,16.01,49346.0,32.2578
2163,03/06/20 06:30:30 PM,16.02,49286.1,32.2139
2164,03/06/20 06:30:40 PM,16.03,49323.8,32.2415
2165,03/06/20 06:30:50 PM,16.03,49275.0,32.2058
2166,03/06/20 06:31:00 PM,16.03,49283.9,32.2123
2167,03/06/20 06:31:10 PM,16.02,49334.9,32.2497
2168,03/06/20 06:31:20 PM,16.02,49308.2,32.2301
2169,03/06/20 06:31:30 PM,16.02,49321.6,32.2399
2170,03/06/20 06:31:40 PM,16.03,49283.9,32.2123
2171,03/06/20 06:31:50 PM,16.02,49295.0,32.2204
2172,03/06/20 06:32:00 PM,16.03,49283.9,32.2123
2173,03/06/20 06:32:10 PM,16.03,49297.1,32.2220
2174,03/06/20 06:32:20 PM,16.03,49283.9,32.2123
2175,03/06/20 06:32:30 PM,16.03,49310.5,32.2318
2176,03/06/20 06:32:40 PM,16.02,49259.5,32.1944
2177,03/06/20 06:32:50 PM,16.03,49332.7,32.2481
2178,03/06/20 06:33:00 PM,16.02,49295.0,32.2204
2179,03/06/20 06:33:10 PM,16.03,49323.8,32.2415
2180,03/06/20 06:33:20 PM,16.03,49257.2,32.1927
2181,03/06/20 06:33:30 PM,16.03,49323.8,32.2415
2182,03/06/20 06:33:40 PM,16.02,49321.6,32.2399
2183,03/06/20 06:33:50 PM,16.02,49334.9,32.2497
2184,03/06/20 06:34:00 PM,16.03,49270.6,32.2025
2185,03/06/20 06:34:10 PM,16.03,49257.2,32.1927
2186,03/06/20 06:34:20 PM,16.02,49281.6,32.2106
2187,03/06/20 06:34:30 PM,16.02,49321.6,32.2399
2188,03/06/20 06:34:40 PM,16.01,49266.1,32.1993
2189,03/06/20 06:34:50 PM,16.01,49279.3,32.2090
2190,03/06/20 06:35:00 PM,16.01,49257.2,32.1927
2191,03/06/20 06:35:10 PM,16.01,49257.2,32.1927
2192,03/06/20 06:35:20 PM,16.02,49295.0,32.2204
2193,03/06/20 06:35:30 PM,16.02,49281.6,32.2106
2194,03/06/20 06:35:40 PM,16.02,49321.6,32.2399
2195,03/06/20 06:35:50 PM,16.02,49255.0,32.1912
2196,03/06/20 06:36:00 PM,16.02,49281.6,32.2106
2197,03/06/20 06:36:10 PM,16.02,49268.3,32.2009
2198,03/06/20 06:36:20 PM,16.02,49295.0,32.2204
2199,03/06/20 06:36:30 PM,16.02,49255.0,32.1912
2200,03/06/20 06:36:40 PM,16.01,49257.2,32.1927
2201,03/06/20 06:36:50 PM,16.01,49306.1,32.2285
2202,03/06/20 06:37:00 PM,16.01,49266.1,32.1993
2203,03/06/20 06:37:10 PM,16.01,49266.1,32.1993
2204,03/06/20 06:37:20 PM,16.01,49266.1,32.1993
2205,03/06/20 06:37:30 PM,16.01,49230.6,32.1733
2206,03/06/20 06:37:40 PM,16.00,49277.2,32.2074
2207,03/06/20 06:37:50 PM,16.01,49279.3,32.2090
2208,03/06/20 06:38:00 PM,15.98,49325.9,32.2431
2209,03/06/20 06:38:10 PM,15.98,49277.2,32.2074
2210,03/06/20 06:38:20 PM,15.98,49263.8,32.1976
2211,03/06/20 06:38:30 PM,15.98,49312.6,32.2333
2212,03/06/20 06:38:40 PM,15.98,49277.2,32.2074
2213,03/06/20 06:38:50 PM,15.97,49248.4,32.1863
2214,03/06/20 06:39:00 PM,15.97,49248.4,32.1863
2215,03/06/20 06:39:10 PM,15.97,49221.8,32.1668
2216,03/06/20 06:39:20 PM,15.97,49248.4,32.1863
2217,03/06/20 06:39:30 PM,15.97,49261.7,32.1960
2218,03/06/20 06:39:40 PM,15.97,49221.8,32.1668
2219,03/06/20 06:39:50 PM,15.97,49274.9,32.2057
2220,03/06/20 06:40:00 PM,15.96,49272.7,32.2041
2221,03/06/20 06:40:10 PM,15.96,49299.4,32.2236
2222,03/06/20 06:40:20 PM,15.97,49235.0,32.1765
2223,03/06/20 06:40:30 PM,15.97,49274.9,32.2057
2224,03/06/20 06:40:40 PM,15.97,49297.1,32.2219
2225,03/06/20 06:40:50 PM,15.97,49274.9,32.2057
2226,03/06/20 06:41:00 PM,15.95,49208.7,32.1572
2227,03/06/20 06:41:10 PM,15.95,49243.9,32.1830
2228,03/06/20 06:41:20 PM,15.95,49283.8,32.2122
2229,03/06/20 06:41:30 PM,15.95,49319.2,32.2382
2230,03/06/20 06:41:40 PM,15.95,49243.9,32.1830
2231,03/06/20 06:41:50 PM,15.95,49243.9,32.1830
2232,03/06/20 06:42:00 PM,15.95,49243.9,32.1830
2233,03/06/20 06:42:10 PM,15.95,49283.8,32.2122
2234,03/06/20 06:42:20 PM,15.95,49235.2,32.1766
2235,03/06/20 06:42:30 PM,15.95,49243.9,32.1830
2236,03/06/20 06:42:40 PM,15.95,49257.2,32.1927
2237,03/06/20 06:42:50 PM,15.95,49257.2,32.1927
2238,03/06/20 06:43:00 PM,15.95,49319.2,32.2382
2239,03/06/20 06:43:10 PM,15.95,49257.2,32.1927
2240,03/06/20 06:43:20 PM,15.95,49283.8,32.2122
2241,03/06/20 06:43:30 PM,15.95,49221.9,32.1669
2242,03/06/20 06:43:40 PM,15.95,49257.2,32.1927
2243,03/06/20 06:43:50 PM,15.95,49292.7,32.2188
2244,03/06/20 06:44:00 PM,15.95,49270.6,32.2025
2245,03/06/20 06:44:10 PM,15.95,49221.9,32.1669
2246,03/06/20 06:44:20 PM,15.95,49270.6,32.2025
2247,03/06/20 06:44:30 PM,15.95,49292.7,32.2188
2248,03/06/20 06:44:40 PM,15.95,49257.2,32.1927
2249,03/06/20 06:44:50 PM,15.94,49303.8,32.2269
2250,03/06/20 06:45:00 PM,15.94,49343.7,32.2561
2251,03/06/20 06:45:10 PM,15.94,49268.3,32.2009
2252,03/06/20 06:45:20 PM,15.94,49241.8,32.1814
2253,03/06/20 06:45:30 PM,15.94,49281.7,32.2106
2254,03/06/20 06:45:40 PM,15.94,49294.9,32.2204
2255,03/06/20 06:45:50 PM,15.94,49317.1,32.2366
2256,03/06/20 06:46:00 PM,15.95,49292.7,32.2188
2257,03/06/20 06:46:10 PM,15.94,49241.8,32.1814
2258,03/06/20 06:46:20 PM,15.95,49279.4,32.2090
2259,03/06/20 06:46:30 PM,15.94,49268.3,32.2009
2260,03/06/20 06:46:40 PM,15.94,49281.7,32.2106
2261,03/06/20 06:46:50 PM,15.95,49279.4,32.2090
2262,03/06/20 06:47:00 PM,15.95,49270.6,32.2025
2263,03/06/20 06:47:10 PM,15.95,49279.4,32.2090
2264,03/06/20 06:47:20 PM,15.95,49230.7,32.1733
2265,03/06/20 06:47:30 PM,15.95,49243.9,32.1830
2266,03/06/20 06:47:40 PM,15.95,49279.4,32.2090
2267,03/06/20 06:47:50 PM,15.95,49257.2,32.1927
2268,03/06/20 06:48:00 PM,15.95,49279.4,32.2090
2269,03/06/20 06:48:10 PM,15.94,49281.7,32.2106
2270,03/06/20 06:48:20 PM,15.95,49279.4,32.2090
2271,03/06/20 06:48:30 PM,15.94,49255.0,32.1911
2272,03/06/20 06:48:40 PM,15.95,49257.2,32.1927
2273,03/06/20 06:48:50 PM,15.95,49230.7,32.1733
2274,03/06/20 06:49:00 PM,15.95,49292.7,32.2188
2275,03/06/20 06:49:10 PM,15.95,49257.2,32.1927
2276,03/06/20 06:49:20 PM,15.95,49266.1,32.1993
2277,03/06/20 06:49:30 PM,15.95,49230.7,32.1733
2278,03/06/20 06:49:40 PM,15.95,49243.9,32.1830
2279,03/06/20 06:49:50 PM,15.95,49292.7,32.2188
2280,03/06/20 06:50:00 PM,15.95,49266.1,32.1993
2281,03/06/20 06:50:10 PM,15.96,49294.9,32.2204
2282,03/06/20 06:50:20 PM,15.96,49215.2,32.1620
2283,03/06/20 06:50:30 PM,15.96,49281.7,32.2106
2284,03/06/20 06:50:40 PM,15.95,49266.1,32.1993
2285,03/06/20 06:50:50 PM,15.96,49268.3,32.2009
2286,03/06/20 06:51:00 PM,15.96,49219.6,32.1652
2287,03/06/20 06:51:10 PM,15.96,49268.3,32.2009
2288,03/06/20 06:51:20 PM,15.96,49232.9,32.1749
2289,03/06/20 06:51:30 PM,15.97,49283.8,32.2122
2290,03/06/20 06:51:40 PM,15.97,49244.0,32.1830
2291,03/06/20 06:51:50 PM,15.97,49257.2,32.1927
2292,03/06/20 06:52:00 PM,15.97,49257.2,32.1927
2293,03/06/20 06:52:10 PM,15.97,49257.2,32.1927
2294,03/06/20 06:52:20 PM,15.97,49257.2,32.1927
2295,03/06/20 06:52:30 PM,15.97,49279.4,32.2090
2296,03/06/20 06:52:40 PM,15.97,49230.7,32.1733
2297,03/06/20 06:52:50 PM,15.98,49246.1,32.1846
2298,03/06/20 06:53:00 PM,15.98,49219.6,32.1652
2299,03/06/20 06:53:10 PM,15.98,49193.0,32.1458
2300,03/06/20 06:53:20 PM,16.00,49286.0,32.2138
2301,03/06/20 06:53:30 PM,16.00,49210.8,32.1587
2302,03/06/20 06:53:40 PM,16.00,49184.3,32.1393
2303,03/06/20 06:53:50 PM,16.00,49224.0,32.1684
2304,03/06/20 06:54:00 PM,16.00,49232.9,32.1749
2305,03/06/20 06:54:10 PM,16.00,49184.3,32.1393
2306,03/06/20 06:54:20 PM,16.00,49184.3,32.1393
2307,03/06/20 06:54:30 PM,16.00,49259.5,32.1944
2308,03/06/20 06:54:40 PM,16.00,49246.1,32.1846
2309,03/06/20 06:54:50 PM,15.98,49246.1,32.1846
2310,03/06/20 06:55:00 PM,16.00,49197.5,32.1490
2311,03/06/20 06:55:10 PM,16.00,49259.5,32.1944
2312,03/06/20 06:55:20 PM,16.00,49246.1,32.1846
2313,03/06/20 06:55:30 PM,16.00,49232.9,32.1749
2314,03/06/20 06:55:40 PM,16.00,49232.9,32.1749
2315,03/06/20 06:55:50 PM,16.00,49224.0,32.1684
2316,03/06/20 06:56:00 PM,16.00,49246.1,32.1846
2317,03/06/20 06:56:10 PM,15.98,49255.0,32.1912
2318,03/06/20 06:56:20 PM,16.00,49232.9,32.1749
2319,03/06/20 06:56:30 PM,16.01,49221.8,32.1668
2320,03/06/20 06:56:40 PM,16.00,49246.1,32.1846
2321,03/06/20 06:56:50 PM,16.00,49197.5,32.1490
2322,03/06/20 06:57:00 PM,16.00,49259.5,32.1944
2323,03/06/20 06:57:10 PM,16.00,49232.9,32.1749
2324,03/06/20 06:57:20 PM,16.01,49199.7,32.1506
2325,03/06/20 06:57:30 PM,16.00,49246.1,32.1846
2326,03/06/20 06:57:40 PM,15.98,49232.9,32.1749
2327,03/06/20 06:57:50 PM,16.00,49246.1,32.1846
2328,03/06/20 06:58:00 PM,16.00,49232.9,32.1749
2329,03/06/20 06:58:10 PM,16.00,49246.1,32.1846
2330,03/06/20 06:58:20 PM,16.00,49197.5,32.1490
2331,03/06/20 06:58:30 PM,16.00,49246.1,32.1846
2332,03/06/20 06:58:40 PM,16.00,49246.1,32.1846
2333,03/06/20 06:58:50 PM,16.01,49248.4,32.1863
2334,03/06/20 06:59:00 PM,16.00,49259.5,32.1944
2335,03/06/20 06:59:10 PM,16.00,49259.5,32.1944
2336,03/06/20 06:59:20 PM,16.01,49235.1,32.1765
2337,03/06/20 06:59:30 PM,16.01,49235.1,32.1765
2338,03/06/20 06:59:40 PM,16.00,49259.5,32.1944
2339,03/06/20 06:59:50 PM,16.01,49208.5,32.1571
2340,03/06/20 07:00:00 PM,16.00,49246.1,32.1846
2341,03/06/20 07:00:10 PM,16.01,49208.5,32.1571
2342,03/06/20 07:00:20 PM,16.01,49274.9,32.2057
2343,03/06/20 07:00:30 PM,16.01,49208.5,32.1571
2344,03/06/20 07:00:40 PM,16.01,49186.5,32.1409
2345,03/06/20 07:00:50 PM,16.01,49186.5,32.1409
2346,03/06/20 07:01:00 PM,16.01,49208.5,32.1571
2347,03/06/20 07:01:10 PM,16.00,49272.7,32.2041
2348,03/06/20 07:01:20 PM,16.01,49186.5,32.1409
2349,03/06/20 07:01:30 PM,16.01,49235.1,32.1765
2350,03/06/20 07:01:40 PM,16.01,49235.1,32.1765
2351,03/06/20 07:01:50 PM,16.01,49208.5,32.1571
2352,03/06/20 07:02:00 PM,16.01,49235.1,32.1765
2353,03/06/20 07:02:10 PM,16.01,49261.7,32.1960
2354,03/06/20 07:02:20 PM,16.01,49235.1,32.1765
2355,03/06/20 07:02:30 PM,16.01,49221.8,32.1668
2356,03/06/20 07:02:40 PM,16.01,49235.1,32.1765
2357,03/06/20 07:02:50 PM,16.01,49186.5,32.1409
2358,03/06/20 07:03:00 PM,16.01,49270.6,32.2025
2359,03/06/20 07:03:10 PM,16.01,49195.3,32.1474
2360,03/06/20 07:03:20 PM,16.01,49208.5,32.1571
2361,03/06/20 07:03:30 PM,16.02,49184.2,32.1393
2362,03/06/20 07:03:40 PM,16.02,49232.9,32.1750
2363,03/06/20 07:03:50 PM,16.01,49244.0,32.1831
2364,03/06/20 07:04:00 PM,16.01,49244.0,32.1831
2365,03/06/20 07:04:10 PM,16.01,49244.0,32.1831
2366,03/06/20 07:04:20 PM,16.01,49221.8,32.1668
2367,03/06/20 07:04:30 PM,16.02,49272.7,32.2041
2368,03/06/20 07:04:40 PM,16.01,49257.2,32.1927
2369,03/06/20 07:04:50 PM,16.02,49232.9,32.1750
2370,03/06/20 07:05:00 PM,16.02,49219.6,32.1652
2371,03/06/20 07:05:10 PM,16.01,49244.0,32.1831
2372,03/06/20 07:05:20 PM,16.01,49230.6,32.1733
2373,03/06/20 07:05:30 PM,16.02,49272.7,32.2041
2374,03/06/20 07:05:40 PM,16.02,49219.6,32.1652
2375,03/06/20 07:05:50 PM,16.02,49184.2,32.1393
2376,03/06/20 07:06:00 PM,16.02,49210.8,32.1587
2377,03/06/20 07:06:10 PM,16.02,49184.2,32.1393
2378,03/06/20 07:06:20 PM,16.02,49219.6,32.1652
2379,03/06/20 07:06:30 PM,16.02,49210.8,32.1587
2380,03/06/20 07:06:40 PM,16.02,49219.6,32.1652
2381,03/06/20 07:06:50 PM,16.01,49257.2,32.1927
2382,03/06/20 07:07:00 PM,16.01,49230.6,32.1733
2383,03/06/20 07:07:10 PM,16.01,49208.5,32.1571
2384,03/06/20 07:07:20 PM,16.02,49232.9,32.1750
2385,03/06/20 07:07:30 PM,16.02,49219.6,32.1652
2386,03/06/20 07:07:40 PM,16.01,49208.5,32.1571
2387,03/06/20 07:07:50 PM,16.02,49259.5,32.1944
2388,03/06/20 07:08:00 PM,16.03,49221.9,32.1669
2389,03/06/20 07:08:10 PM,16.02,49232.9,32.1750
2390,03/06/20 07:08:20 PM,16.02,49197.4,32.1490
2391,03/06/20 07:08:30 PM,16.05,49213.0,32.1603
2392,03/06/20 07:08:40 PM,16.05,49173.2,32.1312
2393,03/06/20 07:08:50 PM,16.05,49199.7,32.1507
2394,03/06/20 07:09:00 PM,16.05,49199.7,32.1507
2395,03/06/20 07:09:10 PM,16.03,49221.9,32.1669
2396,03/06/20 07:09:20 PM,16.03,49221.9,32.1669
2397,03/06/20 07:09:30 PM,16.05,49213.0,32.1603
2398,03/06/20 07:09:40 PM,16.03,49235.1,32.1765
2399,03/06/20 07:09:50 PM,16.03,49248.4,32.1863
2400,03/06/20 07:10:00 PM,16.05,49199.7,32.1507
2401,03/06/20 07:10:10 PM,16.03,49261.7,32.1960
2402,03/06/20 07:10:20 PM,16.03,49235.1,32.1765
2403,03/06/20 07:10:30 PM,16.03,49248.4,32.1863
2404,03/06/20 07:10:40 PM,16.03,49248.4,32.1863
2405,03/06/20 07:10:50 PM,16.03,49221.9,32.1669
2406,03/06/20 07:11:00 PM,16.03,49248.4,32.1863
2407,03/06/20 07:11:10 PM,16.05,49173.2,32.1312
2408,03/06/20 07:11:20 PM,16.05,49261.8,32.1961
2409,03/06/20 07:11:30 PM,16.05,49199.7,32.1507
2410,03/06/20 07:11:40 PM,16.05,49186.4,32.1409
2411,03/06/20 07:11:50 PM,16.05,49226.3,32.1701
2412,03/06/20 07:12:00 PM,16.05,49226.3,32.1701
2413,03/06/20 07:12:10 PM,16.05,49208.5,32.1571
2414,03/06/20 07:12:20 PM,16.05,49146.6,32.1118
2415,03/06/20 07:12:30 PM,16.05,49235.1,32.1765
2416,03/06/20 07:12:40 PM,16.05,49199.7,32.1507
2417,03/06/20 07:12:50 PM,16.05,49160.0,32.1215
2418,03/06/20 07:13:00 PM,16.05,49173.2,32.1312
2419,03/06/20 07:13:10 PM,16.05,49173.2,32.1312
2420,03/06/20 07:13:20 PM,16.06,49162.1,32.1231
2421,03/06/20 07:13:30 PM,16.06,49215.3,32.1620
2422,03/06/20 07:13:40 PM,16.06,49197.5,32.1490
2423,03/06/20 07:13:50 PM,16.06,49197.5,32.1490
2424,03/06/20 07:14:00 PM,16.06,49197.5,32.1490
2425,03/06/20 07:14:10 PM,16.06,49210.8,32.1588
2426,03/06/20 07:14:20 PM,16.06,49197.5,32.1490
2427,03/06/20 07:14:30 PM,16.06,49148.9,32.1134
2428,03/06/20 07:14:40 PM,16.06,49162.1,32.1231
2429,03/06/20 07:14:50 PM,16.06,49148.9,32.1134
2430,03/06/20 07:15:00 PM,16.06,49184.3,32.1393
2431,03/06/20 07:15:10 PM,16.06,49197.5,32.1490
2432,03/06/20 07:15:20 PM,16.06,49162.1,32.1231
2433,03/06/20 07:15:30 PM,16.07,49199.8,32.1507
2434,03/06/20 07:15:40 PM,16.07,49173.2,32.1312
2435,03/06/20 07:15:50 PM,16.07,49164.3,32.1247
2436,03/06/20 07:16:00 PM,16.07,49173.2,32.1312
2437,03/06/20 07:16:10 PM,16.07,49186.4,32.1409
2438,03/06/20 07:16:20 PM,16.07,49173.2,32.1312
2439,03/06/20 07:16:30 PM,16.08,49188.7,32.1426
2440,03/06/20 07:16:40 PM,16.07,49173.2,32.1312
2441,03/06/20 07:16:50 PM,16.07,49173.2,32.1312
2442,03/06/20 07:17:00 PM,16.07,49239.7,32.1799
2443,03/06/20 07:17:10 PM,16.07,49173.2,32.1312
2444,03/06/20 07:17:20 PM,16.08,49140.1,32.1070
2445,03/06/20 07:17:30 PM,16.07,49226.3,32.1701
2446,03/06/20 07:17:40 PM,16.07,49173.2,32.1312
2447,03/06/20 07:17:50 PM,16.08,49215.3,32.1620
2448,03/06/20 07:18:00 PM,16.07,49199.8,32.1507
2449,03/06/20 07:18:10 PM,16.07,49173.2,32.1312
2450,03/06/20 07:18:20 PM,16.07,49199.8,32.1507
2451,03/06/20 07:18:30 PM,16.07,49151.1,32.1150
2452,03/06/20 07:18:40 PM,16.07,49199.8,32.1507
2453,03/06/20 07:18:50 PM,16.07,49199.8,32.1507
2454,03/06/20 07:19:00 PM,16.07,49151.1,32.1150
2455,03/06/20 07:19:10 PM,16.08,49210.8,32.1588
2456,03/06/20 07:19:20 PM,16.08,49224.2,32.1685
2457,03/06/20 07:19:30 PM,16.08,49162.2,32.1232
2458,03/06/20 07:19:40 PM,16.08,49188.7,32.1426
2459,03/06/20 07:19:50 PM,16.08,49162.2,32.1232
2460,03/06/20 07:20:00 PM,16.08,49162.2,32.1232
2461,03/06/20 07:20:10 PM,16.08,49149.0,32.1135
2462,03/06/20 07:20:20 PM,16.08,49188.7,32.1426
2463,03/06/20 07:20:30 PM,16.08,49135.6,32.1037
2464,03/06/20 07:20:40 PM,16.09,49124.6,32.0956
2465,03/06/20 07:20:50 PM,16.09,49151.1,32.1151
2466,03/06/20 07:21:00 PM,16.09,49151.1,32.1151
2467,03/06/20 07:21:10 PM,16.09,49164.4,32.1247
2468,03/06/20 07:21:20 PM,16.09,49226.3,32.1701
2469,03/06/20 07:21:30 PM,16.09,49164.4,32.1247
2470,03/06/20 07:21:40 PM,16.09,49151.1,32.1151
2471,03/06/20 07:21:50 PM,16.11,49129.1,32.0989
2472,03/06/20 07:22:00 PM,16.11,49204.2,32.1539
2473,03/06/20 07:22:10 PM,16.11,49177.7,32.1345
2474,03/06/20 07:22:20 PM,16.11,49151.2,32.1151
2475,03/06/20 07:22:30 PM,16.12,49153.4,32.1167
2476,03/06/20 07:22:40 PM,16.11,49151.2,32.1151
2477,03/06/20 07:22:50 PM,16.11,49151.2,32.1151
2478,03/06/20 07:23:00 PM,16.09,49186.5,32.1409
2479,03/06/20 07:23:10 PM,16.11,49129.1,32.0989
2480,03/06/20 07:23:20 PM,16.11,49115.9,32.0893
2481,03/06/20 07:23:30 PM,16.11,49151.2,32.1151
2482,03/06/20 07:23:40 PM,16.11,49164.4,32.1248
2483,03/06/20 07:23:50 PM,16.11,49204.2,32.1539
2484,03/06/20 07:24:00 PM,16.12,49140.2,32.1070
2485,03/06/20 07:24:10 PM,16.12,49153.4,32.1167
2486,03/06/20 07:24:20 PM,16.12,49153.4,32.1167
2487,03/06/20 07:24:30 PM,16.11,49138.0,32.1054
2488,03/06/20 07:24:40 PM,16.11,49129.1,32.0989
2489,03/06/20 07:24:50 PM,16.09,49160.0,32.1216
