date,TempInSitu,mV,pH,Serial
2020-10-28T16:25:00Z,25,-92.6,8.23,196
2020-10-28T16:25:01Z,25,-92.6,8.23,196
2020-10-28T16:25:02Z,25,-92.61,8.23,196
2020-10-28T16:25:03Z,25,-92.61,8.23,196
2020-10-28T16:25:04Z,25,-92.6,8.23,196
2020-10-28T16:25:05Z,25,-92.61,8.23,196
2020-10-28T16:25:06Z,25,-92.61,8.23,196
2020-10-28T16:25:07Z,25,-92.61,8.23,196
2020-10-28T16:25:08Z,25,-92.61,8.23,196
2020-10-28T16:25:09Z,25,-92.61,8.23,196
2020-10-28T16:25:10Z,25,-92.61,8.23,196
2020-10-28T16:25:11Z,25,-92.61,8.23,196
2020-10-28T16:25:12Z,25,-92.61,8.23,196
2020-10-28T16:25:13Z,25,-92.61,8.23,196
2020-10-28T16:25:14Z,25,-92.61,8.23,196
2020-10-28T16:25:15Z,25,-92.61,8.23,196
2020-10-28T16:25:16Z,25,-92.61,8.23,196
2020-10-28T16:25:17Z,25,-92.61,8.23,196
2020-10-28T16:25:18Z,25,-92.61,8.23,196
2020-10-28T16:25:19Z,25,-92.61,8.23,196
2020-10-28T16:25:20Z,25,-92.61,8.23,196
2020-10-28T16:25:21Z,25,-92.61,8.23,196
2020-10-28T16:25:22Z,25,-92.61,8.23,196
2020-10-28T16:25:23Z,25,-92.61,8.23,196
2020-10-28T16:25:24Z,25,-92.61,8.23,196
2020-10-28T16:25:25Z,25,-92.61,8.23,196
2020-10-28T16:25:26Z,25,-92.61,8.23,196
2020-10-28T16:25:27Z,25,-92.61,8.23,196
2020-10-28T16:25:28Z,25,-92.63,8.23,196
2020-10-28T16:25:29Z,25,-92.35,8.23,196
2020-10-28T16:25:30Z,25,-92.64,8.23,196
2020-10-28T16:25:31Z,25,-92.64,8.23,196
2020-10-28T16:25:32Z,25,-92.61,8.23,196
2020-10-28T16:25:33Z,25,-92.63,8.23,196
2020-10-28T16:25:34Z,25,-92.61,8.23,196
2020-10-28T16:25:35Z,25.03,-92.61,8.23,196
2020-10-28T16:25:36Z,25.03,-93.21,8.24,196
2020-10-28T16:25:37Z,25.03,-92.77,8.24,196
2020-10-28T16:25:38Z,25.03,-92.69,8.23,196
2020-10-28T16:25:39Z,25.03,-92.66,8.23,196
2020-10-28T16:25:40Z,25.03,-92.64,8.23,196
2020-10-28T16:25:41Z,25.03,-92.63,8.23,196
2020-10-28T16:25:42Z,25.03,-92.63,8.23,196
2020-10-28T16:25:43Z,25.03,-92.61,8.23,196
2020-10-28T16:25:44Z,25.03,-92.64,8.23,196
2020-10-28T16:25:45Z,25.03,-92.63,8.23,196
2020-10-28T16:25:46Z,25.03,-92.58,8.23,196
2020-10-28T16:25:47Z,25.03,-92.61,8.23,196
2020-10-28T16:25:48Z,25.03,-92.63,8.23,196
2020-10-28T16:25:49Z,25.03,-92.49,8.23,196
2020-10-28T16:25:50Z,25.03,-92.74,8.24,196
2020-10-28T16:25:51Z,25.03,-92.64,8.23,196
2020-10-28T16:25:52Z,25.03,-92.64,8.23,196
2020-10-28T16:25:53Z,25.03,-92.6,8.23,196
2020-10-28T16:25:54Z,25.03,-92.6,8.23,196
2020-10-28T16:25:55Z,25.03,-92.58,8.23,196
2020-10-28T16:25:56Z,25.03,-92.6,8.23,196
2020-10-28T16:25:57Z,25.03,-92.6,8.23,196
2020-10-28T16:25:58Z,25.03,-92.8,8.24,196
2020-10-28T16:25:59Z,25.03,-92.49,8.23,196
2020-10-28T16:26:00Z,25.03,-92.61,8.23,196
2020-10-28T16:26:01Z,25.03,-92.61,8.23,196
2020-10-28T16:26:02Z,25.03,-92.61,8.23,196
2020-10-28T16:26:03Z,25.03,-92.63,8.23,196
2020-10-28T16:26:04Z,25.03,-92.63,8.23,196
2020-10-28T16:26:05Z,25.03,-92.63,8.23,196
2020-10-28T16:26:06Z,25.05,-92.63,8.23,196
2020-10-28T16:26:07Z,25.05,-92.63,8.23,196
2020-10-28T16:26:08Z,25.05,-92.63,8.23,196
2020-10-28T16:26:09Z,25.05,-92.63,8.23,196
2020-10-28T16:26:10Z,25.05,-92.63,8.23,196
2020-10-28T16:26:11Z,25.05,-92.63,8.23,196
2020-10-28T16:26:12Z,25.05,-92.63,8.23,196
2020-10-28T16:26:13Z,25.05,-92.63,8.23,196
2020-10-28T16:26:14Z,25.05,-92.63,8.23,196
2020-10-28T16:26:15Z,25.05,-92.63,8.23,196
2020-10-28T16:26:16Z,25.05,-92.64,8.23,196
2020-10-28T16:26:17Z,25.05,-92.63,8.23,196
2020-10-28T16:26:18Z,25.05,-92.63,8.23,196
2020-10-28T16:26:19Z,25.05,-92.64,8.23,196
2020-10-28T16:26:20Z,25.05,-92.64,8.23,196
2020-10-28T16:26:21Z,25.05,-92.63,8.23,196
2020-10-28T16:26:22Z,25.05,-92.64,8.23,196
2020-10-28T16:26:23Z,25.05,-92.64,8.23,196
2020-10-28T16:26:24Z,25.05,-92.63,8.23,196
2020-10-28T16:26:25Z,25.05,-92.64,8.23,196
2020-10-28T16:26:26Z,25.05,-92.64,8.23,196
2020-10-28T16:26:27Z,25.05,-92.63,8.23,196
2020-10-28T16:26:28Z,25.05,-92.64,8.23,196
2020-10-28T16:26:29Z,25.05,-92.63,8.23,196
2020-10-28T16:26:30Z,25.05,-92.64,8.23,196
2020-10-28T16:26:31Z,25.05,-92.64,8.23,196
2020-10-28T16:26:32Z,25.05,-92.64,8.23,196
2020-10-28T16:26:33Z,25.05,-92.64,8.23,196
2020-10-28T16:26:34Z,25.05,-92.64,8.23,196
2020-10-28T16:26:35Z,25.05,-92.64,8.23,196
2020-10-28T16:26:36Z,25.05,-92.64,8.23,196
2020-10-28T16:26:37Z,25.05,-92.64,8.23,196
2020-10-28T16:26:38Z,25.05,-92.69,8.23,196
2020-10-28T16:26:39Z,25.05,-92.67,8.23,196
2020-10-28T16:26:40Z,25.05,-92.67,8.23,196
2020-10-28T16:26:41Z,25.05,-92.66,8.23,196
2020-10-28T16:26:42Z,25.05,-92.66,8.23,196
2020-10-28T16:26:43Z,25.05,-92.52,8.23,196
2020-10-28T16:26:44Z,25.05,-92.61,8.23,196
2020-10-28T16:26:45Z,25.05,-92.67,8.23,196
2020-10-28T16:26:46Z,25.05,-92.71,8.23,196
2020-10-28T16:26:47Z,25.05,-92.74,8.23,196
2020-10-28T16:26:48Z,25.05,-92.67,8.23,196
2020-10-28T16:26:49Z,25.05,-92.39,8.23,196
2020-10-28T16:26:50Z,25.05,-92.67,8.23,196
2020-10-28T16:26:51Z,25.05,-92.66,8.23,196
2020-10-28T16:26:52Z,25.05,-92.66,8.23,196
2020-10-28T16:26:53Z,25.05,-92.78,8.24,196
2020-10-28T16:26:54Z,25.05,-92.67,8.23,196
2020-10-28T16:26:55Z,25.05,-92.67,8.23,196
2020-10-28T16:26:56Z,25.05,-92.67,8.23,196
2020-10-28T16:26:57Z,25.05,-92.66,8.23,196
2020-10-28T16:26:58Z,25.08,-92.67,8.23,196
2020-10-28T16:26:59Z,25.08,-92.66,8.23,196
2020-10-28T16:27:00Z,25.08,-92.66,8.23,196
2020-10-28T16:27:01Z,25.08,-92.66,8.23,196
2020-10-28T16:27:02Z,25.08,-92.66,8.23,196
2020-10-28T16:27:03Z,25.08,-92.66,8.23,196
2020-10-28T16:27:04Z,25.08,-92.66,8.23,196
2020-10-28T16:27:05Z,25.08,-92.66,8.23,196
2020-10-28T16:27:06Z,25.08,-92.66,8.23,196
2020-10-28T16:27:07Z,25.08,-92.72,8.23,196
2020-10-28T16:27:08Z,25.08,-92.67,8.23,196
2020-10-28T16:27:09Z,25.08,-92.67,8.23,196
2020-10-28T16:27:10Z,25.08,-92.67,8.23,196
2020-10-28T16:27:11Z,25.08,-92.66,8.23,196
2020-10-28T16:27:12Z,25.08,-92.67,8.23,196
2020-10-28T16:27:13Z,25.08,-92.67,8.23,196
2020-10-28T16:27:14Z,25.08,-92.66,8.23,196
2020-10-28T16:27:15Z,25.08,-92.66,8.23,196
2020-10-28T16:27:16Z,25.08,-92.66,8.23,196
2020-10-28T16:27:17Z,25.08,-92.66,8.23,196
2020-10-28T16:27:18Z,25.08,-92.66,8.23,196
2020-10-28T16:27:19Z,25.08,-92.66,8.23,196
2020-10-28T16:27:20Z,25.08,-92.66,8.23,196
2020-10-28T16:27:21Z,25.08,-92.66,8.23,196
2020-10-28T16:27:22Z,25.08,-92.66,8.23,196
2020-10-28T16:27:23Z,25.08,-92.67,8.23,196
2020-10-28T16:27:24Z,25.08,-92.67,8.23,196
2020-10-28T16:27:25Z,25.08,-92.66,8.23,196
2020-10-28T16:27:26Z,25.08,-92.66,8.23,196
2020-10-28T16:27:27Z,25.08,-92.66,8.23,196
2020-10-28T16:27:28Z,25.08,-92.67,8.23,196
2020-10-28T16:27:29Z,25.08,-92.67,8.23,196
2020-10-28T16:27:30Z,25.08,-92.66,8.23,196
2020-10-28T16:27:31Z,25.08,-92.67,8.23,196
2020-10-28T16:27:32Z,25.08,-92.67,8.23,196
2020-10-28T16:27:33Z,25.08,-92.67,8.23,196
2020-10-28T16:27:34Z,25.08,-92.67,8.23,196
2020-10-28T16:27:35Z,25.08,-92.67,8.23,196
2020-10-28T16:27:36Z,25.08,-92.67,8.23,196
2020-10-28T16:27:37Z,25.08,-92.67,8.23,196
2020-10-28T16:27:38Z,25.08,-92.67,8.23,196
2020-10-28T16:27:39Z,25.08,-92.67,8.23,196
2020-10-28T16:27:40Z,25.08,-92.67,8.23,196
2020-10-28T16:27:41Z,25.08,-92.67,8.23,196
2020-10-28T16:27:42Z,25.08,-92.67,8.23,196
2020-10-28T16:27:43Z,25.08,-92.67,8.23,196
2020-10-28T16:27:44Z,25.08,-92.67,8.23,196
2020-10-28T16:27:45Z,25.08,-92.67,8.23,196
2020-10-28T16:27:46Z,25.08,-92.67,8.23,196
2020-10-28T16:27:47Z,25.08,-92.67,8.23,196
2020-10-28T16:27:48Z,25.08,-92.67,8.23,196
2020-10-28T16:27:49Z,25.08,-92.67,8.23,196
2020-10-28T16:27:50Z,25.08,-92.67,8.23,196
2020-10-28T16:27:51Z,25.08,-92.67,8.23,196
2020-10-28T16:27:52Z,25.08,-92.67,8.23,196
2020-10-28T16:27:53Z,25.08,-92.67,8.23,196
2020-10-28T16:27:54Z,25.08,-92.67,8.23,196
2020-10-28T16:27:55Z,25.08,-92.67,8.23,196
2020-10-28T16:27:56Z,25.08,-92.69,8.23,196
2020-10-28T16:27:57Z,25.08,-92.66,8.23,196
2020-10-28T16:27:58Z,25.08,-92.28,8.23,196
2020-10-28T16:27:59Z,25.08,-92.74,8.23,196
2020-10-28T16:28:00Z,25.08,-92.72,8.23,196
2020-10-28T16:28:01Z,25.08,-92.72,8.23,196
2020-10-28T16:28:02Z,25.08,-92.71,8.23,196
2020-10-28T16:28:03Z,25.08,-92.71,8.23,196
2020-10-28T16:28:04Z,25.1,-92.69,8.23,196
2020-10-28T16:28:05Z,25.1,-92.71,8.23,196
2020-10-28T16:28:06Z,25.1,-92.71,8.23,196
2020-10-28T16:28:07Z,25.1,-92.69,8.23,196
2020-10-28T16:28:08Z,25.1,-92.71,8.23,196
2020-10-28T16:28:09Z,25.1,-92.71,8.23,196
2020-10-28T16:28:10Z,25.1,-92.69,8.23,196
2020-10-28T16:28:11Z,25.1,-92.69,8.23,196
2020-10-28T16:28:12Z,25.1,-92.69,8.23,196
2020-10-28T16:28:13Z,25.1,-92.69,8.23,196
2020-10-28T16:28:14Z,25.1,-92.69,8.23,196
2020-10-28T16:28:15Z,25.1,-92.71,8.23,196
2020-10-28T16:28:16Z,25.1,-92.74,8.23,196
2020-10-28T16:28:17Z,25.1,-92.71,8.23,196
2020-10-28T16:28:18Z,25.1,-92.69,8.23,196
2020-10-28T16:28:19Z,25.1,-92.69,8.23,196
2020-10-28T16:28:20Z,25.1,-92.71,8.23,196
2020-10-28T16:28:21Z,25.1,-92.71,8.23,196
2020-10-28T16:28:22Z,25.1,-92.69,8.23,196
2020-10-28T16:28:23Z,25.1,-92.69,8.23,196
2020-10-28T16:28:24Z,25.1,-92.69,8.23,196
2020-10-28T16:28:25Z,25.1,-92.71,8.23,196
2020-10-28T16:28:26Z,25.1,-92.71,8.23,196
2020-10-28T16:28:27Z,25.1,-92.71,8.23,196
2020-10-28T16:28:28Z,25.1,-92.71,8.23,196
2020-10-28T16:28:29Z,25.1,-92.71,8.23,196
2020-10-28T16:28:30Z,25.1,-92.71,8.23,196
2020-10-28T16:28:31Z,25.1,-92.71,8.23,196
2020-10-28T16:28:32Z,25.1,-92.71,8.23,196
2020-10-28T16:28:33Z,25.1,-92.71,8.23,196
2020-10-28T16:28:34Z,25.1,-92.71,8.23,196
2020-10-28T16:28:35Z,25.1,-92.69,8.23,196
2020-10-28T16:28:36Z,25.1,-92.69,8.23,196
2020-10-28T16:28:37Z,25.1,-92.71,8.23,196
2020-10-28T16:28:38Z,25.1,-92.71,8.23,196
2020-10-28T16:28:39Z,25.1,-92.71,8.23,196
2020-10-28T16:28:40Z,25.1,-92.71,8.23,196
2020-10-28T16:28:41Z,25.1,-92.71,8.23,196
2020-10-28T16:28:42Z,25.1,-92.71,8.23,196
2020-10-28T16:28:43Z,25.1,-92.71,8.23,196
2020-10-28T16:28:44Z,25.1,-92.71,8.23,196
2020-10-28T16:28:45Z,25.1,-92.71,8.23,196
2020-10-28T16:28:46Z,25.1,-92.71,8.23,196
2020-10-28T16:28:47Z,25.1,-92.71,8.23,196
2020-10-28T16:28:48Z,25.1,-92.71,8.23,196
2020-10-28T16:28:49Z,25.1,-92.71,8.23,196
2020-10-28T16:28:50Z,25.1,-92.71,8.23,196
2020-10-28T16:28:51Z,25.1,-92.72,8.23,196
2020-10-28T16:28:52Z,25.1,-92.71,8.23,196
2020-10-28T16:28:53Z,25.1,-92.71,8.23,196
2020-10-28T16:28:54Z,25.1,-92.71,8.23,196
2020-10-28T16:28:55Z,25.1,-92.72,8.23,196
2020-10-28T16:28:56Z,25.1,-92.72,8.23,196
2020-10-28T16:28:57Z,25.1,-92.72,8.23,196
2020-10-28T16:28:58Z,25.1,-92.72,8.23,196
2020-10-28T16:28:59Z,25.1,-92.72,8.23,196
2020-10-28T16:29:00Z,25.1,-92.72,8.23,196
2020-10-28T16:29:01Z,25.1,-92.72,8.23,196
2020-10-28T16:29:02Z,25.1,-92.72,8.23,196
2020-10-28T16:29:03Z,25.1,-92.72,8.23,196
2020-10-28T16:29:04Z,25.1,-92.72,8.23,196
2020-10-28T16:29:05Z,25.1,-92.72,8.23,196
2020-10-28T16:29:06Z,25.1,-92.72,8.23,196
2020-10-28T16:29:07Z,25.1,-92.72,8.23,196
2020-10-28T16:29:08Z,25.1,-92.72,8.23,196
2020-10-28T16:29:09Z,25.1,-92.72,8.23,196
2020-10-28T16:29:10Z,25.1,-92.72,8.23,196
2020-10-28T16:29:11Z,25.1,-92.72,8.23,196
2020-10-28T16:29:12Z,25.1,-92.71,8.23,196
2020-10-28T16:29:13Z,25.1,-92.72,8.23,196
2020-10-28T16:29:14Z,25.1,-92.72,8.23,196
2020-10-28T16:29:15Z,25.1,-92.72,8.23,196
2020-10-28T16:29:16Z,25.1,-92.72,8.23,196
2020-10-28T16:29:17Z,25.1,-92.72,8.23,196
2020-10-28T16:29:18Z,25.1,-92.72,8.23,196
2020-10-28T16:29:19Z,25.1,-92.72,8.23,196
2020-10-28T16:29:20Z,25.1,-92.72,8.23,196
2020-10-28T16:29:21Z,25.1,-92.72,8.23,196
2020-10-28T16:29:22Z,25.1,-92.72,8.23,196
2020-10-28T16:29:23Z,25.1,-92.72,8.23,196
2020-10-28T16:29:24Z,25.1,-92.72,8.23,196
2020-10-28T16:29:25Z,25.1,-92.72,8.23,196
2020-10-28T16:29:26Z,25.1,-92.72,8.23,196
2020-10-28T16:29:27Z,25.1,-92.72,8.23,196
2020-10-28T16:29:28Z,25.1,-92.72,8.23,196
2020-10-28T16:29:29Z,25.1,-92.72,8.23,196
2020-10-28T16:29:30Z,25.1,-92.72,8.23,196
2020-10-28T16:29:31Z,25.1,-92.72,8.23,196
2020-10-28T16:29:32Z,25.1,-92.72,8.23,196
2020-10-28T16:29:33Z,25.1,-92.74,8.23,196
2020-10-28T16:29:34Z,25.1,-92.72,8.23,196
2020-10-28T16:29:35Z,25.1,-92.72,8.23,196
2020-10-28T16:29:36Z,25.1,-92.72,8.23,196
2020-10-28T16:29:37Z,25.1,-92.72,8.23,196
2020-10-28T16:29:38Z,25.1,-92.72,8.23,196
2020-10-28T16:29:39Z,25.1,-92.72,8.23,196
2020-10-28T16:29:40Z,25.1,-92.74,8.23,196
2020-10-28T16:29:41Z,25.1,-92.72,8.23,196
2020-10-28T16:29:42Z,25.1,-92.72,8.23,196
2020-10-28T16:29:43Z,25.1,-92.74,8.23,196
2020-10-28T16:29:44Z,25.1,-92.74,8.23,196
2020-10-28T16:29:45Z,25.1,-92.74,8.23,196
2020-10-28T16:29:46Z,25.1,-92.74,8.23,196
2020-10-28T16:29:47Z,25.1,-92.74,8.23,196
2020-10-28T16:29:48Z,25.1,-92.74,8.23,196
2020-10-28T16:29:49Z,25.1,-92.74,8.23,196
2020-10-28T16:29:50Z,25.1,-92.74,8.23,196
2020-10-28T16:29:51Z,25.1,-92.74,8.23,196
2020-10-28T16:29:52Z,25.1,-92.74,8.23,196
2020-10-28T16:29:53Z,25.1,-92.74,8.23,196
2020-10-28T16:29:54Z,25.1,-92.74,8.23,196
2020-10-28T16:29:55Z,25.1,-92.74,8.23,196
2020-10-28T16:29:56Z,25.1,-92.74,8.23,196
2020-10-28T16:29:57Z,25.1,-92.74,8.23,196
2020-10-28T16:29:58Z,25.1,-92.74,8.23,196
2020-10-28T16:29:59Z,25.1,-92.75,8.23,196
2020-10-28T16:30:00Z,25.1,-92.74,8.23,196
2020-10-28T16:30:01Z,25.1,-92.74,8.23,196
2020-10-28T16:30:02Z,25.1,-92.75,8.23,196
2020-10-28T16:30:03Z,25.1,-92.74,8.23,196
2020-10-28T16:30:04Z,25.1,-92.74,8.23,196
2020-10-28T16:30:05Z,25.1,-92.74,8.23,196
2020-10-28T16:30:06Z,25.1,-92.74,8.23,196
2020-10-28T16:30:07Z,25.1,-92.75,8.23,196
2020-10-28T16:30:08Z,25.1,-92.75,8.23,196
2020-10-28T16:30:09Z,25.1,-92.75,8.23,196
2020-10-28T16:30:10Z,25.1,-92.75,8.23,196
2020-10-28T16:30:11Z,25.1,-92.75,8.23,196
2020-10-28T16:30:12Z,25.1,-92.75,8.23,196
2020-10-28T16:30:13Z,25.1,-92.75,8.23,196
2020-10-28T16:30:14Z,25.1,-92.75,8.23,196
2020-10-28T16:30:15Z,25.1,-92.75,8.23,196
2020-10-28T16:30:16Z,25.1,-92.77,8.24,196
2020-10-28T16:30:17Z,25.1,-92.77,8.24,196
2020-10-28T16:30:18Z,25.1,-92.77,8.24,196
2020-10-28T16:30:19Z,25.1,-92.77,8.24,196
2020-10-28T16:30:20Z,25.1,-92.77,8.24,196
2020-10-28T16:30:21Z,25.1,-92.75,8.23,196
2020-10-28T16:30:22Z,25.1,-92.75,8.23,196
2020-10-28T16:30:23Z,25.1,-92.75,8.23,196
2020-10-28T16:30:24Z,25.1,-92.75,8.23,196
2020-10-28T16:30:25Z,25.1,-92.75,8.23,196
2020-10-28T16:30:26Z,25.1,-92.77,8.24,196
2020-10-28T16:30:27Z,25.1,-92.75,8.23,196
2020-10-28T16:30:28Z,25.1,-92.75,8.23,196
2020-10-28T16:30:29Z,25.1,-92.75,8.23,196
2020-10-28T16:30:30Z,25.1,-92.75,8.23,196
2020-10-28T16:30:31Z,25.1,-92.75,8.23,196
2020-10-28T16:30:32Z,25.1,-92.75,8.23,196
2020-10-28T16:30:33Z,25.1,-92.75,8.23,196
2020-10-28T16:30:34Z,25.1,-92.75,8.23,196
2020-10-28T16:30:35Z,25.1,-92.75,8.23,196
2020-10-28T16:30:36Z,25.1,-92.77,8.24,196
2020-10-28T16:30:37Z,25.1,-92.77,8.24,196
2020-10-28T16:30:38Z,25.1,-92.77,8.24,196
2020-10-28T16:30:39Z,25.1,-92.77,8.24,196
2020-10-28T16:30:40Z,25.1,-92.77,8.24,196
2020-10-28T16:30:41Z,25.1,-92.77,8.24,196
2020-10-28T16:30:42Z,25.1,-92.75,8.23,196
2020-10-28T16:30:43Z,25.1,-92.77,8.24,196
2020-10-28T16:30:44Z,25.1,-92.77,8.24,196
2020-10-28T16:30:45Z,25.1,-92.75,8.23,196
2020-10-28T16:30:46Z,25.1,-92.75,8.23,196
2020-10-28T16:30:47Z,25.1,-92.75,8.23,196
2020-10-28T16:30:48Z,25.1,-92.75,8.23,196
2020-10-28T16:30:49Z,25.1,-92.75,8.23,196
2020-10-28T16:30:50Z,25.1,-92.75,8.23,196
2020-10-28T16:30:51Z,25.1,-92.77,8.24,196
2020-10-28T16:30:52Z,25.1,-92.75,8.23,196
2020-10-28T16:30:53Z,25.1,-92.77,8.24,196
2020-10-28T16:30:54Z,25.1,-92.77,8.24,196
2020-10-28T16:30:55Z,25.1,-92.77,8.24,196
2020-10-28T16:30:56Z,25.1,-92.77,8.24,196
2020-10-28T16:30:57Z,25.1,-92.77,8.24,196
2020-10-28T16:30:58Z,25.1,-92.77,8.24,196
2020-10-28T16:30:59Z,25.1,-92.77,8.24,196
2020-10-28T16:31:00Z,25.1,-92.77,8.24,196
2020-10-28T16:31:01Z,25.1,-92.75,8.23,196
2020-10-28T16:31:02Z,25.1,-92.77,8.24,196
2020-10-28T16:31:03Z,25.1,-92.78,8.24,196
2020-10-28T16:31:04Z,25.1,-92.72,8.23,196
2020-10-28T16:31:05Z,25.1,-92.77,8.24,196
2020-10-28T16:31:06Z,25.1,-92.75,8.23,196
2020-10-28T16:31:07Z,25.1,-92.75,8.23,196
2020-10-28T16:31:08Z,25.1,-92.77,8.24,196
2020-10-28T16:31:09Z,25.1,-92.75,8.23,196
2020-10-28T16:31:10Z,25.1,-92.75,8.23,196
2020-10-28T16:31:11Z,25.1,-92.77,8.24,196
2020-10-28T16:31:12Z,25.1,-92.77,8.24,196
2020-10-28T16:31:13Z,25.1,-92.75,8.23,196
2020-10-28T16:31:14Z,25.1,-92.75,8.23,196
2020-10-28T16:31:15Z,25.1,-92.77,8.24,196
2020-10-28T16:31:16Z,25.1,-92.77,8.24,196
2020-10-28T16:31:17Z,25.1,-92.77,8.24,196
2020-10-28T16:31:18Z,25.1,-92.77,8.24,196
2020-10-28T16:31:19Z,25.1,-92.77,8.24,196
2020-10-28T16:31:20Z,25.1,-92.74,8.23,196
2020-10-28T16:31:21Z,25.1,-92.78,8.24,196
2020-10-28T16:31:22Z,25.1,-92.78,8.24,196
2020-10-28T16:31:23Z,25.1,-92.77,8.24,196
2020-10-28T16:31:24Z,25.1,-92.77,8.24,196
2020-10-28T16:31:25Z,25.1,-92.78,8.24,196
2020-10-28T16:31:26Z,25.1,-92.77,8.24,196
2020-10-28T16:31:27Z,25.1,-92.77,8.24,196
2020-10-28T16:31:28Z,25.1,-92.78,8.24,196
2020-10-28T16:31:29Z,25.1,-92.78,8.24,196
2020-10-28T16:31:30Z,25.1,-92.78,8.24,196
2020-10-28T16:31:31Z,25.1,-92.78,8.24,196
2020-10-28T16:31:32Z,25.1,-92.77,8.24,196
2020-10-28T16:31:33Z,25.1,-92.78,8.24,196
2020-10-28T16:31:34Z,25.1,-92.78,8.24,196
2020-10-28T16:31:35Z,25.1,-92.78,8.24,196
2020-10-28T16:31:36Z,25.1,-92.77,8.24,196
2020-10-28T16:31:37Z,25.1,-92.78,8.24,196
2020-10-28T16:31:38Z,25.1,-92.77,8.24,196
2020-10-28T16:31:39Z,25.1,-92.78,8.24,196
2020-10-28T16:31:40Z,25.1,-92.78,8.24,196
2020-10-28T16:31:41Z,25.1,-92.78,8.24,196
2020-10-28T16:31:42Z,25.1,-92.78,8.24,196
2020-10-28T16:31:43Z,25.1,-92.78,8.24,196
2020-10-28T16:31:44Z,25.1,-92.78,8.24,196
2020-10-28T16:31:45Z,25.1,-92.78,8.24,196
2020-10-28T16:31:46Z,25.1,-92.77,8.24,196
2020-10-28T16:31:47Z,25.1,-92.78,8.24,196
2020-10-28T16:31:48Z,25.1,-92.78,8.24,196
2020-10-28T16:31:49Z,25.1,-92.78,8.24,196
2020-10-28T16:31:50Z,25.1,-92.78,8.24,196
2020-10-28T16:31:51Z,25.1,-92.78,8.24,196
2020-10-28T16:31:52Z,25.1,-92.78,8.24,196
2020-10-28T16:31:53Z,25.1,-92.78,8.24,196
2020-10-28T16:31:54Z,25.1,-92.78,8.24,196
2020-10-28T16:31:55Z,25.1,-92.78,8.24,196
2020-10-28T16:31:56Z,25.1,-92.78,8.24,196
2020-10-28T16:31:57Z,25.1,-92.78,8.24,196
2020-10-28T16:31:58Z,25.1,-92.78,8.24,196
2020-10-28T16:31:59Z,25.1,-92.78,8.24,196
2020-10-28T16:32:00Z,25.1,-92.78,8.24,196
2020-10-28T16:32:01Z,25.1,-92.78,8.24,196
2020-10-28T16:32:02Z,25.1,-92.78,8.24,196
2020-10-28T16:32:03Z,25.1,-92.78,8.24,196
2020-10-28T16:32:04Z,25.1,-92.8,8.24,196
2020-10-28T16:32:05Z,25.1,-92.78,8.24,196
2020-10-28T16:32:06Z,25.1,-92.78,8.24,196
2020-10-28T16:32:07Z,25.1,-92.8,8.24,196
2020-10-28T16:32:08Z,25.1,-92.78,8.24,196
2020-10-28T16:32:09Z,25.1,-92.8,8.24,196
2020-10-28T16:32:10Z,25.1,-92.8,8.24,196
2020-10-28T16:32:11Z,25.1,-92.8,8.24,196
2020-10-28T16:32:12Z,25.1,-92.78,8.24,196
2020-10-28T16:32:13Z,25.1,-92.78,8.24,196
2020-10-28T16:32:14Z,25.1,-92.8,8.24,196
2020-10-28T16:32:15Z,25.1,-92.8,8.24,196
2020-10-28T16:32:16Z,25.1,-92.78,8.24,196
2020-10-28T16:32:17Z,25.1,-92.8,8.24,196
2020-10-28T16:32:18Z,25.1,-92.8,8.24,196
2020-10-28T16:32:19Z,25.1,-92.78,8.24,196
2020-10-28T16:32:20Z,25.1,-92.8,8.24,196
2020-10-28T16:32:21Z,25.1,-92.8,8.24,196
2020-10-28T16:32:22Z,25.1,-92.8,8.24,196
2020-10-28T16:32:23Z,25.1,-92.8,8.24,196
